"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2026",5.93535497061757,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2027",5.9815505214921,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2028",6.02707215737403,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1990",4.8149332480614,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1991",5.05434293727015,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1992",5.36976579134138,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1993",5.43648706363657,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1994",4.68226958481341,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1995",5.53341856098438,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1996",5.49425011371197,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1997",5.90456778879148,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.33337715122414,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1999",6.6359967847588,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2000",7.42857142857143,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2001",7.14452606635071,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2002",7.48453414691387,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2003",6.55009984127797,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2004",8.09202080426234,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2005",6.89631737000158,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2006",8.49657111845676,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2007",8.11203515569626,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2008",7.49179262450329,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2009",8.12406413206238,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2010",7.28579575697666,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2011",8.92445662100457,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2012",9.10530703538024,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2013",9.53620408163265,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2014",8.61458333333333,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2015",8.31491666666667,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2016",9.186,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2017",9.88292682926829,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2018",8.73545966228893,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2019",8.86649155722326,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2020",8.9987728605292,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2021",9.13679205605995,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2022",9.27077449645132,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2023",9.40860312677821,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2024",9.55118793234401,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2025",9.69708573756995,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2026",9.84446307124966,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2027",9.99366746671586,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2028",10.1445470935591,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1990",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1991",2.84999990463257,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1992",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1993",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1994",2.92682933807373,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1995",2.40000009536743,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1996",3.05454540252686,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1997",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1998",3.15000009536743,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1999",3.13846158981323,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2000",3.6269428730011,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2001",3.66101694107056,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2002",3.61204028129578,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2003",3.43384599685669,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2004",4.19999980926514,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2005",4.24028253555298,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2006",4.21818208694458,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2007",4.14498901367188,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2008",4.54070329666138,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2009",4.66804981231689,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2010",5.21212100982666,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2011",5.43259525299072,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2012",4.4110279083252,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2013",4.88245916366577,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2014",4.5856351852417,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2015",4.76272630691528,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2016",4.75452184677124,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2017",4.93150663375854,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2018",4.90434789657593,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2019",5.09181783338292,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2020",5.1988395361138,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2021",5.24172498658241,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2022",5.29481372906258,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2023",5.36168538679127,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2024",5.44096631096194,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2025",5.52236398038368,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2026",5.60395956591933,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2027",5.68662402686868,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2028",5.76976872231628,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.12277364730835,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.12742233276367,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.03926944732666,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.16303014755249,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.78714287281036,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.91648936271667,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.98021388053894,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.99678802490234,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.23404264450073,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.08092474937439,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.23499989509583,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.03283429145813,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.09677410125732,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.08791208267212,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.25806450843811,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.32432436943054,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.35689043998718,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.12817978858948,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.19802236557007,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.54320979118347,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.42798972129822,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.69268774986267,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.66932272911072,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.83674263954163,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.39929294586182,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.87275958061218,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.68508863449097,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.77340626716614,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.57599186897278,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.80056978048508,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.85442904702628,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.87557142403572,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.90573172627126,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.9442192961915,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.98854821842584,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.03352354575628,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.0785221796604,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.12434248803632,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.17063506350667,
"USA","CROPYIELD","RICE","TONNE_HA","A","1990",4.31367949544932,
"USA","CROPYIELD","RICE","TONNE_HA","A","1991",4.46859130457544,
"USA","CROPYIELD","RICE","TONNE_HA","A","1992",4.47342775640627,
"USA","CROPYIELD","RICE","TONNE_HA","A","1993",4.30120660632811,
"USA","CROPYIELD","RICE","TONNE_HA","A","1994",4.65101774622274,
"USA","CROPYIELD","RICE","TONNE_HA","A","1995",4.38354734198747,
"USA","CROPYIELD","RICE","TONNE_HA","A","1996",4.77413970297335,
"USA","CROPYIELD","RICE","TONNE_HA","A","1997",4.6007132244871,
"USA","CROPYIELD","RICE","TONNE_HA","A","1998",4.41671124857867,
"USA","CROPYIELD","RICE","TONNE_HA","A","1999",4.57581610268338,
"USA","CROPYIELD","RICE","TONNE_HA","A","2000",4.89782788462074,
"USA","CROPYIELD","RICE","TONNE_HA","A","2001",5.06812566672128,
"USA","CROPYIELD","RICE","TONNE_HA","A","2002",5.13262274908902,
"USA","CROPYIELD","RICE","TONNE_HA","A","2003",5.20437754025165,
"USA","CROPYIELD","RICE","TONNE_HA","A","2004",5.45419872809374,
"USA","CROPYIELD","RICE","TONNE_HA","A","2005",5.1844810909052,
"USA","CROPYIELD","RICE","TONNE_HA","A","2006",5.34540167048515,
"USA","CROPYIELD","RICE","TONNE_HA","A","2007",5.62813910799754,
"USA","CROPYIELD","RICE","TONNE_HA","A","2008",5.33249692983891,
"USA","CROPYIELD","RICE","TONNE_HA","A","2009",5.53374808481369,
"USA","CROPYIELD","RICE","TONNE_HA","A","2010",5.23880504975446,
"USA","CROPYIELD","RICE","TONNE_HA","A","2011",5.50543283854625,
"USA","CROPYIELD","RICE","TONNE_HA","A","2012",5.80716218201799,
"USA","CROPYIELD","RICE","TONNE_HA","A","2013",6.00084621083794,
"USA","CROPYIELD","RICE","TONNE_HA","A","2014",5.91605609714214,
"USA","CROPYIELD","RICE","TONNE_HA","A","2015",5.81618696643494,
"USA","CROPYIELD","RICE","TONNE_HA","A","2016",5.63944040839812,
"USA","CROPYIELD","RICE","TONNE_HA","A","2017",5.86563727089754,
"USA","CROPYIELD","RICE","TONNE_HA","A","2018",5.98974875551653,
"USA","CROPYIELD","RICE","TONNE_HA","A","2019",5.90346932121244,
"USA","CROPYIELD","RICE","TONNE_HA","A","2020",6.0540912275033,
"USA","CROPYIELD","RICE","TONNE_HA","A","2021",6.08265399520182,
"USA","CROPYIELD","RICE","TONNE_HA","A","2022",6.10773625346974,
"USA","CROPYIELD","RICE","TONNE_HA","A","2023",6.13655605104643,
"USA","CROPYIELD","RICE","TONNE_HA","A","2024",6.17021167280623,
"USA","CROPYIELD","RICE","TONNE_HA","A","2025",6.20049274485715,
"USA","CROPYIELD","RICE","TONNE_HA","A","2026",6.2497656020007,
"USA","CROPYIELD","RICE","TONNE_HA","A","2027",6.29480189335853,
"USA","CROPYIELD","RICE","TONNE_HA","A","2028",6.34311610302814,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.65687878701187,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.30389472874182,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.64167924357547,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.57037437682028,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.52575783067729,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.41024894249903,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.4388478953279,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.65741681402309,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.90346153689901,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.86883424881589,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.82204991821886,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.70034012540531,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.37731326414183,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.96997893287103,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.90259524027211,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.82565683312374,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.6038585185778,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.72568298608118,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.01728340184658,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.98927616257703,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.11817455436511,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.94172205670212,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.10351327176271,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.16960191145681,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.93647632146189,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.93178800032187,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.54531530219313,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.11219245932593,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.19956365828855,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2019",3.21436353747699,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.24172862630675,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.26822487797937,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.29606154027685,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.32179574449949,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.33949918424639,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.36587573202228,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.39054825668844,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.41756456545754,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.44410888450171,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1990",2.48752144055489,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1991",3.55652458723201,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1992",3.53503547830784,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1993",2.95314287458147,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1994",2.93021279192985,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1995",3.42217387323794,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1996",3.47398953610751,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1997",3.64177788628472,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1998",3.24770896522705,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1999",3.89847819438937,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2000",3.25076653020634,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2001",3.87604516885162,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2002",3.90999997046686,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2003",3.67097737018327,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2004",4.2600472860142,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2005",4.08855356660279,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2006",4.8022486218334,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2007",4.46208988297824,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2008",4.66338811155226,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2009",4.61922873675035,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2010",3.91951791563665,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2011",4.61810403791201,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2012",4.52948180917649,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2013",4.56888726967803,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2014",4.41776331371712,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2015",4.56061917881478,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2016",4.58265126998529,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2017",4.43333345301011,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2018",4.69818176886048,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2019",4.70721946798701,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2020",4.7171574016163,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2021",4.72627654794754,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2022",4.78713631319579,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2023",4.84146963253237,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2024",4.9002617762423,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2025",4.95976564000126,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2026",5.01613187140034,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2027",5.07365115763426,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2028",5.13155186672787,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.8973697782362,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.18080697928026,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.32735739231665,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.0239035543546,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.16720501615048,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.93431988647882,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.24269005847953,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.60885353622687,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.30281432748538,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.42857142857143,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.49063670411985,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.23534570969157,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.03322314049587,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.53931996512642,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.63062469095105,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.53074758842444,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.62599277978339,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.8269890260631,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.96262975778547,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.78701700154559,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.50600043639537,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.21995614035088,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.65816993464052,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.3463402193318,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.8111707414033,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.80953563446735,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.29685556937289,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.18069391961525,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.32862068965517,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2019",3.39519310344828,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.42215079850141,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.45157691411882,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.47669748788762,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.50353928540885,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.5328931342719,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.56328118633433,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.5931226793429,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.622862090064,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.65247748722946,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1990",1.27716747813248,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1991",1.58270090604324,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1992",1.46705890022215,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1993",1.51311511188712,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1994",1.60565022916192,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1995",1.76416587650832,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1996",1.74082061585879,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1997",1.8262965306597,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1998",1.91412126207102,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1999",2.04820552003407,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2000",2.11216553976679,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2001",2.1728701579459,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2002",2.2442974329747,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2003",2.21261727538734,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2004",2.41163270249863,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2005",2.31890564058159,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2006",2.64124523528164,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2007",2.59311529009492,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2008",2.85576358695652,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2009",2.94592650234187,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2010",2.8679868403543,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2011",3.28223955974874,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2012",3.25036482258178,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2013",3.3494706657868,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2014",3.47367357525641,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2015",3.68830973764803,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2016",3.59065738997136,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2017",4.23186444914332,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2018",4.15915606860075,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2019",4.13715642089274,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2020",4.19151358535712,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2021",4.24539263662207,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2022",4.30188913291956,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2023",4.35493221962168,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2024",4.40487518146758,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2025",4.45546416984255,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2026",4.50567268866911,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2027",4.55539070096978,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2028",4.60512309357932,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.5396803206114,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.54051754342059,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.66831110299044,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.41894882434302,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.06790481717934,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.831632931420154,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.1303884336065,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.75276725895718,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.74764339351334,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.63667325114093,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.969711144895334,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.55693117566777,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.20633409232043,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.08071585098612,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.12288212458731,
